issue,commit fix,commit blame,file,match
adhoc,d8e892a21f149beaa31f7b29760a3b8a0e3b02cc,bb201d926ebf225439d0007e7015365a9fbc3578,src/main/java/org/apache/commons/math/optimization/direct/MultivariateRealFunctionPenaltyAdapter.java,0
adhoc,57c45aca3df1cca64fcbe8f60803302a8f454a8b,e7c3207b052f44a36c94a6b684f44ab79df59b86,src/java/org/apache/commons/math/analysis/solvers/BrentSolver.java,1
MATH-395,962315ba9322bb96d5b1941c4272501cc7cc050e,e67ba60a5938b35958531b17f0db2743abffc6e3,src/main/java/org/apache/commons/math/optimization/univariate/BrentOptimizer.java,0
adhoc,a4ffd393334bb3d825738581add321c94f47983f,b91a448a9f9afe79e26be8334b87775016d24d55,src/main/java/org/apache/commons/math/linear/EigenDecomposition.java,1
adhoc,0def426df9b72aec18fbec1f0ec28f434ec59450,b3a6a6b3b5b269cf6ccab91588c320d925dac9ae,src/java/org/apache/commons/math/stat/univariate/summary/SumOfSquares.java,0
adhoc,0def426df9b72aec18fbec1f0ec28f434ec59450,c468a07aa6f2375ae2cd5b051c944002d563d45a,src/java/org/apache/commons/math/stat/univariate/summary/Sum.java,0
adhoc,0def426df9b72aec18fbec1f0ec28f434ec59450,c468a07aa6f2375ae2cd5b051c944002d563d45a,src/java/org/apache/commons/math/stat/univariate/summary/SumOfSquares.java,0
adhoc,4e13f9660ba3efceafe34d04be5c27643a74cabd,5256967cf74c142d9630a33d6a735c3c2e931443,src/main/java/org/apache/commons/math/ode/jacobians/FirstOrderIntegratorWithJacobians.java,0
adhoc,4e13f9660ba3efceafe34d04be5c27643a74cabd,21c37897f0ebfac2d3607a43e2b05134e82715d3,src/main/java/org/apache/commons/math/ode/jacobians/FirstOrderIntegratorWithJacobians.java,0
MATH-929,cedf0d27f9e9341a9e9fa8a192735a0c2e11be40,13f4032d6c103bfaaabe89f2cd36dffaff5a10b6,src/main/java/org/apache/commons/math3/distribution/MultivariateNormalDistribution.java,1
adhoc,fda2af92473092ad96353c4d3173f7372666810f,0010754c0b2eb5a5dc490acdf4f4948330363e23,src/java/org/apache/commons/math/ode/events/EventState.java,1
adhoc,fda2af92473092ad96353c4d3173f7372666810f,73a8e5d165e7f61b936322b0717f894dd823d855,src/main/java/org/apache/commons/math/ode/AbstractIntegrator.java,1
adhoc,fda2af92473092ad96353c4d3173f7372666810f,c65e8fdd4ebfe49247b160dd3b3a5a5bcd2d7ea0,src/main/java/org/apache/commons/math/ode/events/EventState.java,0
adhoc,fda2af92473092ad96353c4d3173f7372666810f,5b5f84db290450f81cc6b93cad7e7900ef9a6cf2,src/main/java/org/apache/commons/math3/ode/AbstractIntegrator.java,1
adhoc,d27f56a6d4fada29683873cfb9b21f7a8cbae92f,a43a4ea63d65caa808606e937186ccf8e3ac0e1f,src/java/org/apache/commons/math/linear/QRDecompositionImpl.java,0
adhoc,d27f56a6d4fada29683873cfb9b21f7a8cbae92f,481a091105e53ea4afcf9b8373fd75031f90e2fd,src/java/org/apache/commons/math/linear/QRDecompositionImpl.java,0
adhoc,d27f56a6d4fada29683873cfb9b21f7a8cbae92f,8260edaaf619dc5780988f9a14f5b0edd88c7b86,src/java/org/apache/commons/math/linear/QRDecompositionImpl.java,0
adhoc,d27f56a6d4fada29683873cfb9b21f7a8cbae92f,bf70bae29bcd44c7d9b37c01d9b398d57540672b,src/java/org/apache/commons/math/linear/QRDecompositionImpl.java,0
adhoc,e3eff1e3a426f8931ad23a3d7a7e790adabe9f48,0ec92a0fc205fb0704d3b9032b88ebb0d4e561a9,src/main/java/org/apache/commons/math/distribution/SaddlePointExpansion.java,0
adhoc,e3eff1e3a426f8931ad23a3d7a7e790adabe9f48,c96c12f79769c006f97307c85a9fa95b51e1f32a,src/main/java/org/apache/commons/math/special/Erf.java,0
adhoc,e3eff1e3a426f8931ad23a3d7a7e790adabe9f48,5786c5c944d3d8c5a18742c71d1cba6dc1a5eeab,src/main/java/org/apache/commons/math/special/Erf.java,0
adhoc,e3eff1e3a426f8931ad23a3d7a7e790adabe9f48,d161d473bbd756de5092b3fab07134415f40eedc,src/main/java/org/apache/commons/math/distribution/PoissonDistribution.java,0
adhoc,e3eff1e3a426f8931ad23a3d7a7e790adabe9f48,d161d473bbd756de5092b3fab07134415f40eedc,src/main/java/org/apache/commons/math/distribution/WeibullDistribution.java,0
adhoc,e3eff1e3a426f8931ad23a3d7a7e790adabe9f48,f880c83e06411b15eb3577a145f035e11b6ca408,src/main/java/org/apache/commons/math/distribution/WeibullDistribution.java,0
adhoc,e3eff1e3a426f8931ad23a3d7a7e790adabe9f48,a6f743b5f205f1fce14738a954734e83ce7dc4de,src/main/java/org/apache/commons/math3/distribution/GammaDistribution.java,0
adhoc,e3eff1e3a426f8931ad23a3d7a7e790adabe9f48,dde021f1ee26c496237a4edc547dc613a952cda9,src/main/java/org/apache/commons/math3/distribution/GammaDistribution.java,0
adhoc,e3eff1e3a426f8931ad23a3d7a7e790adabe9f48,f64b6a906bc0c939e9c21671c97bc2d997457c1c,src/main/java/org/apache/commons/math3/special/Beta.java,0
adhoc,e3eff1e3a426f8931ad23a3d7a7e790adabe9f48,422fc2a42662797aeb3a419b84a66e12debd4556,src/main/java/org/apache/commons/math3/distribution/GammaDistribution.java,0
adhoc,e3eff1e3a426f8931ad23a3d7a7e790adabe9f48,8d3d915dbd0ccf716f0d15b6b2396cff214d9cd3,src/main/java/org/apache/commons/math3/distribution/TDistribution.java,0
adhoc,e3eff1e3a426f8931ad23a3d7a7e790adabe9f48,58d613bd8d20a77f4da8c1ee49cf4028c011a2a7,src/main/java/org/apache/commons/math3/distribution/NakagamiDistribution.java,0
adhoc,e3eff1e3a426f8931ad23a3d7a7e790adabe9f48,f80f577748c0dbde45d24654247a82a7121d456c,src/main/java/org/apache/commons/math3/special/BesselJ.java,0
adhoc,e3eff1e3a426f8931ad23a3d7a7e790adabe9f48,e4e1ac23c734f65686be4bc0e503f82f941afd4d,src/main/java/org/apache/commons/math4/distribution/BetaDistribution.java,0
adhoc,e3eff1e3a426f8931ad23a3d7a7e790adabe9f48,e4e1ac23c734f65686be4bc0e503f82f941afd4d,src/main/java/org/apache/commons/math4/distribution/GammaDistribution.java,0
adhoc,e3eff1e3a426f8931ad23a3d7a7e790adabe9f48,e4e1ac23c734f65686be4bc0e503f82f941afd4d,src/main/java/org/apache/commons/math4/distribution/NakagamiDistribution.java,0
adhoc,e3eff1e3a426f8931ad23a3d7a7e790adabe9f48,e4e1ac23c734f65686be4bc0e503f82f941afd4d,src/main/java/org/apache/commons/math4/distribution/PoissonDistribution.java,0
adhoc,e3eff1e3a426f8931ad23a3d7a7e790adabe9f48,e4e1ac23c734f65686be4bc0e503f82f941afd4d,src/main/java/org/apache/commons/math4/distribution/SaddlePointExpansion.java,0
adhoc,e3eff1e3a426f8931ad23a3d7a7e790adabe9f48,e4e1ac23c734f65686be4bc0e503f82f941afd4d,src/main/java/org/apache/commons/math4/distribution/TDistribution.java,0
adhoc,e3eff1e3a426f8931ad23a3d7a7e790adabe9f48,e4e1ac23c734f65686be4bc0e503f82f941afd4d,src/main/java/org/apache/commons/math4/distribution/WeibullDistribution.java,0
adhoc,e3eff1e3a426f8931ad23a3d7a7e790adabe9f48,00439211981af7b5baed495f526ef8ad76ee7c5b,src/main/java/org/apache/commons/math4/util/CombinatoricsUtils.java,0
adhoc,e3eff1e3a426f8931ad23a3d7a7e790adabe9f48,b577805347d56f1927615fad311868a3537a9cb6,src/main/java/org/apache/commons/math4/distribution/BetaDistribution.java,0
adhoc,53f55d2ca07cd243f0961e6a984180637a0787cc,ec5d9d37722ed359b424b7d0317a21ab01ff0491,src/main/java/org/apache/commons/math/util/ArithmeticUtils.java,0
adhoc,53f55d2ca07cd243f0961e6a984180637a0787cc,1dd611f794913bee56a0e7089b28861f168b0dce,src/main/java/org/apache/commons/math3/util/ArithmeticUtils.java,0
MATH-1033,c2801940ef84c3399f3288972dcd0244062e6d40,58d18852834e792878fc9205c605822891498c4b,src/main/java/org/apache/commons/math/filter/KalmanFilter.java,1
MATH-1033,c2801940ef84c3399f3288972dcd0244062e6d40,a88ba6c1ca4eb82d9d006d0c1486b1ce453ac9b1,src/main/java/org/apache/commons/math/filter/KalmanFilter.java,1
adhoc,4bfee0420d54e2ca4ad5a07f1b209948ac91f68b,8c432e4b5750a992f98512b814f16d5e3732964f,src/java/org/apache/commons/math/stat/Frequency.java,0
adhoc,89e65efc1ebf87df44f7e98eac4fe06e8ac7501f,05195b77ca8d86fbb4fdd9216f436d8b7f3a57de,src/mantissa/src/org/spaceroots/mantissa/ode/GraggBulirschStoerIntegrator.java,0
adhoc,89e65efc1ebf87df44f7e98eac4fe06e8ac7501f,0283b0c9350642134cb14a8c9ad466ab64653b3a,src/main/java/org/apache/commons/math/ode/nonstiff/GraggBulirschStoerIntegrator.java,0
MATH-227,dbd8ffb54f72f45acc644f1f16709dd549d0cfc9,b3a6a6b3b5b269cf6ccab91588c320d925dac9ae,src/java/org/apache/commons/math/distribution/FDistributionImpl.java,1
adhoc,a4bde1dc486f0012bb888c854be415723d52a451,e5833affa168b6e168d31bd24a2acbdf75f2d7ce,src/java/org/apache/commons/math/stat/DescriptiveStatistics.java,0
adhoc,a4bde1dc486f0012bb888c854be415723d52a451,1b96f28e41ecb466a42e5a86c6bcdd97c510e0bb,src/java/org/apache/commons/math/stat/SummaryStatistics.java,0
adhoc,a4bde1dc486f0012bb888c854be415723d52a451,d522e47b8e07862d3a01944ad26314fc7eae5d8a,src/java/org/apache/commons/math/stat/univariate/DescriptiveStatistics.java,0
adhoc,f51a7ca5fef18c31078d80cff428c1e365e562c7,28a66efb7637d26152c3e42e5f851be679dc5719,src/main/java/org/apache/commons/math3/analysis/integration/IterativeLegendreGaussIntegrator.java,0
adhoc,1130658baf7ec92ba5ea309244c8bde74f385ba9,aad194a34655f5c1ed5e4b221ea9d01aad166b38,src/main/java/org/apache/commons/math3/ml/neuralnet/MapUtils.java,0
adhoc,1130658baf7ec92ba5ea309244c8bde74f385ba9,6c21bdb4a107b49e57c9e5d6598d13ce6f85fc5d,src/main/java/org/apache/commons/math4/ml/neuralnet/MapUtils.java,0
adhoc,46b2ce2ee046ec3c35919ce72ce67262dfc37c5b,7460c082a39251193108da52ce05e63f3e3796d1,src/main/java/org/apache/commons/math3/optim/AbstractOptimizationProblem.java,0
adhoc,ec6dbad43a1f82f61ec6dbd43fd7766e92762e52,85d35b0ff6762a620259cfa3e471b4edd82ce081,src/main/java/org/apache/commons/math/dfp/Dfp.java,1
adhoc,0a0c7e36591cfdce47eb98cad0c382c60df65fc6,3de23df528e4b027c20d0634d5083d560bd98913,src/java/org/apache/commons/math/stat/Frequency.java,0
MATH-1439,fd86d06ec5d3b009f3882dda7903e9913858ee14,a7b4803ffe2a05fdafbe01b1791c43897e2e2531,src/main/java/org/apache/commons/math4/geometry/partitioning/Characterization.java,0
adhoc,2924cfdf77b9a9793e34945d890616653f276376,9d442ceec87c17821f40fe825e72a0ef41abaa97,src/java/org/apache/commons/math/linear/EigenDecompositionImpl.java,0
adhoc,acaf4d9caaee8770481249c2f2e1fc3b83296c70,b8d454adb4207e6886a9b6d48c5c4a0948a864ce,src/main/java/org/apache/commons/math3/analysis/integration/gauss/LegendreHighPrecisionRuleFactory.java,0
adhoc,acaf4d9caaee8770481249c2f2e1fc3b83296c70,b8d454adb4207e6886a9b6d48c5c4a0948a864ce,src/main/java/org/apache/commons/math3/analysis/integration/gauss/LegendreRuleFactory.java,0
MATH-238,dabf3a5beb9ab697d570154b9961078a8586c787,746892442f75845426e16f258d42498ad1de154b,src/java/org/apache/commons/math/util/MathUtils.java,1
adhoc,8ca0c4c8485d1cabcc0fb67add9f42bbfad2c627,97568dc06f50372c16e333e4c8367f845758470a,src/java/org/apache/commons/math/StoreUnivariate.java,0
adhoc,8ca0c4c8485d1cabcc0fb67add9f42bbfad2c627,5ae92f12c702200ade207c84e26fc76f07756696,src/java/org/apache/commons/math/StoreUnivariate.java,0
adhoc,8ca0c4c8485d1cabcc0fb67add9f42bbfad2c627,b84e61ffcf873ef8d588ca3adce2bcd3c7406905,src/java/org/apache/commons/math/Univariate.java,0
adhoc,8ca0c4c8485d1cabcc0fb67add9f42bbfad2c627,be5a9fb2194643cc2cf426e70202ec62d99e22a5,src/java/org/apache/commons/math/Univariate.java,0
adhoc,8ca0c4c8485d1cabcc0fb67add9f42bbfad2c627,a286c243eb965fc260289509264e1b9cc1524b89,src/java/org/apache/commons/math/stat/Univariate.java,0
adhoc,8ca0c4c8485d1cabcc0fb67add9f42bbfad2c627,516c15d88b270926687c26cf6e8e963954597c88,src/java/org/apache/commons/math/stat/StoreUnivariate.java,0
adhoc,7b9df59a96adfce979c8c564dc5eaa6a29b7f25f,041df9cd9bacf74a37beb8977e86d9961223b1de,src/main/java/org/apache/commons/math/linear/EigenDecomposition.java,0
adhoc,7b9df59a96adfce979c8c564dc5eaa6a29b7f25f,8e4e5221515f820108f48396a18ceaed73de8dc1,src/main/java/org/apache/commons/math4/linear/EigenDecomposition.java,0
MATH-1089,e91d0f0510ee8d69c76ee89b4e57341418866c6b,696be68b5dc8872a818a24d8a377158314b54e31,src/main/java/org/apache/commons/math3/util/Precision.java,0
adhoc,41d1a0d8f0dd804c854c12c8134e297db0174119,60f4205f1ff413a8075705787199c719ad943e40,src/java/org/apache/commons/math/RandomDataImpl.java,0
adhoc,9a8bd27fe5ba231585b29aab664a0a2e7e8f9351,4eb8044ae73cacd278330b07795bdd649a82fc30,src/java/org/apache/commons/math/util/MathUtils.java,0
adhoc,9a8bd27fe5ba231585b29aab664a0a2e7e8f9351,86fa786c16d80930fdfd155e6c8b28dcc4afe75e,src/java/org/apache/commons/math/util/MathUtils.java,0
adhoc,9a8bd27fe5ba231585b29aab664a0a2e7e8f9351,06da34fabc5263ef3a323605bd47b2cb3e9b7071,src/java/org/apache/commons/math/util/MathUtils.java,0
adhoc,9a8bd27fe5ba231585b29aab664a0a2e7e8f9351,e082a039f895458c231226e66f39e39cbf3b5ef2,src/java/org/apache/commons/math/genetics/ListPopulation.java,0
adhoc,610b5d26c96471469c9b28bbfa5d92dc55552b30,87b597c622e5e83beb5e45cdc4bd06266a3f9020,src/main/java/org/apache/commons/math3/analysis/differentiation/DSCompiler.java,0
adhoc,610b5d26c96471469c9b28bbfa5d92dc55552b30,bea6d09158d8d332860a0b8d052757d5d546177e,src/main/java/org/apache/commons/math3/analysis/differentiation/DSCompiler.java,0
MATH-288,38983e820763c882e778c7d5c68b673fb45a210e,e67ba60a5938b35958531b17f0db2743abffc6e3,src/main/java/org/apache/commons/math/optimization/linear/SimplexSolver.java,0
adhoc,1e7592fd599c25babce3bb019de14e640eb5f785,f5398ad3cf1447854d7f4c720f5d255f5012531b,src/main/java/org/apache/commons/math/MathRuntimeException.java,1
adhoc,6500be3b99f32ba5a8d2cd5aa837f52fa363d63f,b7555df62279baa90165ae794eb944d5cb03242b,src/main/java/org/apache/commons/math3/util/ResizableDoubleArray.java,0
adhoc,a7363a2ae67b585790896de45f57154474480fc9,e5dc3ad337f2e6650b7422dd7584a072974b1270,src/main/java/org/apache/commons/math3/geometry/euclidean/twod/hull/MonotoneChain.java,1
adhoc,be5a9fb2194643cc2cf426e70202ec62d99e22a5,97568dc06f50372c16e333e4c8367f845758470a,src/java/org/apache/commons/math/UnivariateImpl.java,0
adhoc,be5a9fb2194643cc2cf426e70202ec62d99e22a5,71dfdabde1f5e9f0def1d2035822518b43e70587,src/java/org/apache/commons/math/UnivariateImpl.java,0
adhoc,be5a9fb2194643cc2cf426e70202ec62d99e22a5,8ed6e84dc6b37360ef716422077d788b865eda48,src/java/org/apache/commons/math/UnivariateImpl.java,0
adhoc,9e0c5ad4b3148f42f3940faf7d67b305e34bef0d,cf1f553dc66931091beb6994ac95083c761f4302,src/main/java/org/apache/commons/math3/special/Gamma.java,1
adhoc,424d644417d1c9806beebf624e405a24b15369b9,b3a6a6b3b5b269cf6ccab91588c320d925dac9ae,src/java/org/apache/commons/math/analysis/BisectionSolver.java,0
adhoc,424d644417d1c9806beebf624e405a24b15369b9,b3a6a6b3b5b269cf6ccab91588c320d925dac9ae,src/java/org/apache/commons/math/analysis/BrentSolver.java,0
adhoc,3be3e7c290f032971c9d9ed0544d3bfebc18a3f4,38155d7ef378e3c4107717e5c987166c4a69a40c,src/main/java/org/apache/commons/math/util/ResizableDoubleArray.java,0
adhoc,ce2badf02e266a84e2485f1793f13bf722c29306,b148046add84f6c5bd19aeceb10c1a0fcf2e1283,src/main/java/org/apache/commons/math4/random/EmpiricalDistribution.java,1
adhoc,223168ee503389190e95b978aa1118d0697708bb,e8a6f1a76ce6508fb48eab67034196cb75d8a39e,src/java/org/apache/commons/math/distribution/NormalDistributionImpl.java,0
adhoc,4e5126c676b27bcac127609c794a1d7406225d1a,dff725b2e8c944581ad005f4ffb5149e28df83a7,src/java/org/apache/commons/math/MessagesResources_fr.java,0
adhoc,4e5126c676b27bcac127609c794a1d7406225d1a,2f335ac471c12c606c69f9936c4b6447f46df9cf,src/java/org/apache/commons/math/transform/FastFourierTransformer.java,0
adhoc,728e7b227d2bf168f2af72ba0873f4f21bba77e1,735e84a26ad26368884e6b5ccfb1110f4353a66f,src/java/org/apache/commons/math/linear/DenseRealMatrix.java,0
adhoc,efaead82f7de948ad8ba4d82659adf3ba36b55af,b3a6a6b3b5b269cf6ccab91588c320d925dac9ae,src/java/org/apache/commons/math/analysis/SplineInterpolator.java,0
adhoc,efaead82f7de948ad8ba4d82659adf3ba36b55af,2203f7578375c8f4c49c1bc74375fef0ecdcdac8,src/java/org/apache/commons/math/analysis/PolynomialSplineFunction.java,0
adhoc,efaead82f7de948ad8ba4d82659adf3ba36b55af,0a465500832d95f59c90b641c5954641a5eedb0c,src/java/org/apache/commons/math/analysis/PolynomialFunction.java,0
adhoc,efaead82f7de948ad8ba4d82659adf3ba36b55af,36fcb5c54de400e93e244338156ae5f8f065a6ca,src/java/org/apache/commons/math/analysis/SplineInterpolator.java,0
adhoc,efaead82f7de948ad8ba4d82659adf3ba36b55af,c82f497b9abd8ca3b94b1679ae571fe949686bcd,src/java/org/apache/commons/math/analysis/PolynomialSplineFunction.java,0
adhoc,efaead82f7de948ad8ba4d82659adf3ba36b55af,eb6fb6cda45d8bf83aa8347eccd36d2ef68b0694,src/java/org/apache/commons/math/analysis/UnivariateRealSolverUtils.java,0
adhoc,efaead82f7de948ad8ba4d82659adf3ba36b55af,24d837eafd724642faed1b80856a353f73e993c5,src/java/org/apache/commons/math/analysis/SecantSolver.java,0
adhoc,efaead82f7de948ad8ba4d82659adf3ba36b55af,11796d4ed132304045d6fd1c979e4f24d4a863e4,src/java/org/apache/commons/math/analysis/UnivariateRealIntegratorImpl.java,0
adhoc,efaead82f7de948ad8ba4d82659adf3ba36b55af,69d29afc48fbddb045982fd75a28c8d6a3ee68fb,src/java/org/apache/commons/math/analysis/LaguerreSolver.java,0
adhoc,efaead82f7de948ad8ba4d82659adf3ba36b55af,69d29afc48fbddb045982fd75a28c8d6a3ee68fb,src/java/org/apache/commons/math/analysis/PolynomialFunctionLagrangeForm.java,0
adhoc,efaead82f7de948ad8ba4d82659adf3ba36b55af,69d29afc48fbddb045982fd75a28c8d6a3ee68fb,src/java/org/apache/commons/math/analysis/PolynomialFunctionNewtonForm.java,0
adhoc,efaead82f7de948ad8ba4d82659adf3ba36b55af,32ea2a389ab8f2f8c5620498be82f1ae174e1b38,src/java/org/apache/commons/math/MessagesResources_fr.java,0
adhoc,efaead82f7de948ad8ba4d82659adf3ba36b55af,08042a0c22ab360a04fbe96c6bb8096f1560c2e6,src/java/org/apache/commons/math/analysis/UnivariateRealSolverUtils.java,0
adhoc,efaead82f7de948ad8ba4d82659adf3ba36b55af,2f335ac471c12c606c69f9936c4b6447f46df9cf,src/java/org/apache/commons/math/analysis/solvers/UnivariateRealSolverUtils.java,0
adhoc,bfbb156dfb67cc4b6ad718151323418a9352ce43,c9d9bdcdbfdcad57c3014f8b981eadfc07298fe9,src/main/java/org/apache/commons/math/optimization/direct/CMAESOptimizer.java,1
adhoc,bfbb156dfb67cc4b6ad718151323418a9352ce43,47d9a5d240d23ef1a83566c4a5ac5de69b884c4c,src/main/java/org/apache/commons/math/optimization/direct/CMAESOptimizer.java,1
adhoc,bfbb156dfb67cc4b6ad718151323418a9352ce43,87a82127044cfd379c81b769fc588984328d6731,src/main/java/org/apache/commons/math/optimization/direct/CMAESOptimizer.java,1
adhoc,bfbb156dfb67cc4b6ad718151323418a9352ce43,c56bc8fa33e05e490718491aa0f058114fbfe3d1,src/main/java/org/apache/commons/math/optimization/direct/CMAESOptimizer.java,1
adhoc,bfbb156dfb67cc4b6ad718151323418a9352ce43,ae22813ab1d3d538c003b5ea4f39d3bb6e760c9a,src/main/java/org/apache/commons/math/optimization/direct/CMAESOptimizer.java,1
adhoc,bfbb156dfb67cc4b6ad718151323418a9352ce43,6afb7fa54f2401f5b62238d2bc127b63a73b62be,src/main/java/org/apache/commons/math3/optimization/direct/CMAESOptimizer.java,1
adhoc,bfbb156dfb67cc4b6ad718151323418a9352ce43,abe53a537b4d19a878e8de3735393e0c4e85aa7e,src/main/java/org/apache/commons/math3/optimization/direct/CMAESOptimizer.java,1
adhoc,bfbb156dfb67cc4b6ad718151323418a9352ce43,b55e020684e54bd3d339572f1ef3543be360b6eb,src/main/java/org/apache/commons/math3/optimization/direct/CMAESOptimizer.java,1
adhoc,bfbb156dfb67cc4b6ad718151323418a9352ce43,329cf9e8e643160e4da6fd8622aa5a3b3905fb69,src/main/java/org/apache/commons/math3/optimization/direct/CMAESOptimizer.java,1
adhoc,084ab518eecbac7b9b9a711d21021bd7df13dda8,6da8a0eba0d0bc19764a9cd8f0b0c3bb4170b8d1,src/main/java/org/apache/commons/math4/ode/events/FieldEventState.java,0
adhoc,084ab518eecbac7b9b9a711d21021bd7df13dda8,79c47193962b00cf82c79788b81f1107e18ad752,src/main/java/org/apache/commons/math4/ode/events/FieldEventState.java,0
adhoc,69138ab18de0b84e0a8ec4a194cd116b7cc4e1ad,42b68a69ce8df1ab034d2823eb75fe9690733689,src/java/org/apache/commons/math/stat/correlation/Covariance.java,0
adhoc,69138ab18de0b84e0a8ec4a194cd116b7cc4e1ad,92a9c20dc56dddc8710226d40c079fc13ab5331d,src/main/java/org/apache/commons/math/stat/correlation/Covariance.java,0
adhoc,556576e645e124337afc4814f2f3ed9853da1cb6,8365d33be2ddc29dac9adddde8f20aa7d3c4a1c4,src/java/org/apache/commons/math/ode/nonstiff/MultistepIntegrator.java,0
adhoc,556576e645e124337afc4814f2f3ed9853da1cb6,ebd8043beef235f592c0b49f3e96dd58a8079a95,src/java/org/apache/commons/math/ode/MultistepIntegrator.java,0
adhoc,556576e645e124337afc4814f2f3ed9853da1cb6,83ec0f9328645c8b6ee4b24811f978011d4142fa,src/java/org/apache/commons/math/ode/MultistepIntegrator.java,0
adhoc,556576e645e124337afc4814f2f3ed9853da1cb6,d8575cde512b07b039a14b15fb3a196dacaf9a99,src/java/org/apache/commons/math/ode/NordsieckTransformer.java,0
adhoc,556576e645e124337afc4814f2f3ed9853da1cb6,5db7c253e118801dfdbc6e9da85701da30e5d08f,src/java/org/apache/commons/math/ode/MultistepIntegrator.java,0
adhoc,556576e645e124337afc4814f2f3ed9853da1cb6,7614049449f65b9da27deb7e9a96b32052c2f9fc,src/java/org/apache/commons/math/ode/nonstiff/AdamsNordsieckTransformer.java,0
adhoc,556576e645e124337afc4814f2f3ed9853da1cb6,3cb90658a42ddf53d0c159e2c109dc9b0543a24d,src/java/org/apache/commons/math/ode/MultistepIntegrator.java,0
adhoc,556576e645e124337afc4814f2f3ed9853da1cb6,3cb90658a42ddf53d0c159e2c109dc9b0543a24d,src/java/org/apache/commons/math/ode/nonstiff/AdamsIntegrator.java,0
adhoc,556576e645e124337afc4814f2f3ed9853da1cb6,92a9c20dc56dddc8710226d40c079fc13ab5331d,src/main/java/org/apache/commons/math/ode/MultistepIntegrator.java,0
adhoc,556576e645e124337afc4814f2f3ed9853da1cb6,92a9c20dc56dddc8710226d40c079fc13ab5331d,src/main/java/org/apache/commons/math/util/LocalizedFormats.java,0
adhoc,556576e645e124337afc4814f2f3ed9853da1cb6,4f05aa7d181a279ef82b268f9a441b16d5505d70,src/main/java/org/apache/commons/math/ode/MultistepIntegrator.java,0
MATH-151,7ec35cf7f5d760cb6b31928c2622d528af11e406,4eb8044ae73cacd278330b07795bdd649a82fc30,src/java/org/apache/commons/math/util/MathUtils.java,1
MATH-151,7ec35cf7f5d760cb6b31928c2622d528af11e406,fd07147f86bb51e87908d3f1965bac4da3373996,src/java/org/apache/commons/math/util/MathUtils.java,1
adhoc,3c6d5dff6e6d5448b1dafe4447eb2ad5d6ebe222,e3ab7379e2f5f3be137a9ee5e3a86085b82ac1eb,src/test/org/apache/commons/math/TestUtils.java,1
adhoc,02a39b20780af8e893d27889f52c0b54e1e97fac,05195b77ca8d86fbb4fdd9216f436d8b7f3a57de,src/mantissa/src/org/spaceroots/mantissa/geometry/Rotation.java,0
adhoc,86c44f1b88d178ce9884d9982550293ad69e9dc7,c9943deeb977259e44313f611ce271288f0ca282,src/main/java/org/apache/commons/math/ode/nonstiff/AdaptiveStepsizeIntegrator.java,0
MATH-828,574c9abbf2b9311e8678ac4c857241c6328d89b6,696be68b5dc8872a818a24d8a377158314b54e31,src/main/java/org/apache/commons/math3/optimization/linear/SimplexSolver.java,0
MATH-828,574c9abbf2b9311e8678ac4c857241c6328d89b6,696be68b5dc8872a818a24d8a377158314b54e31,src/main/java/org/apache/commons/math3/optimization/linear/SimplexTableau.java,0
adhoc,bf803b119be94bfd71902ea5db06075aada82672,05195b77ca8d86fbb4fdd9216f436d8b7f3a57de,src/mantissa/tests-src/org/spaceroots/mantissa/ode/TestProblemHandler.java,0
adhoc,bf803b119be94bfd71902ea5db06075aada82672,5c8715be36de620b6477050cceb7ed2bf3163058,src/test/org/apache/commons/math/ode/sampling/StepInterpolatorTestUtils.java,0
adhoc,bf803b119be94bfd71902ea5db06075aada82672,d8575cde512b07b039a14b15fb3a196dacaf9a99,src/java/org/apache/commons/math/ode/NordsieckTransformer.java,0
adhoc,bf803b119be94bfd71902ea5db06075aada82672,d8575cde512b07b039a14b15fb3a196dacaf9a99,src/java/org/apache/commons/math/ode/nonstiff/AdamsBashforthIntegrator.java,0
adhoc,bf803b119be94bfd71902ea5db06075aada82672,d8575cde512b07b039a14b15fb3a196dacaf9a99,src/java/org/apache/commons/math/ode/nonstiff/AdamsMoultonIntegrator.java,0
adhoc,bf803b119be94bfd71902ea5db06075aada82672,7614049449f65b9da27deb7e9a96b32052c2f9fc,src/java/org/apache/commons/math/ode/nonstiff/AdamsNordsieckTransformer.java,0
adhoc,bf803b119be94bfd71902ea5db06075aada82672,3cb90658a42ddf53d0c159e2c109dc9b0543a24d,src/java/org/apache/commons/math/ode/nonstiff/AdamsBashforthIntegrator.java,0
adhoc,bf803b119be94bfd71902ea5db06075aada82672,92f005ad13c989d70da393072c4f3d66798e4a1b,src/main/java/org/apache/commons/math/ode/nonstiff/AdamsBashforthIntegrator.java,0
adhoc,bf803b119be94bfd71902ea5db06075aada82672,0ec92a0fc205fb0704d3b9032b88ebb0d4e561a9,src/main/java/org/apache/commons/math/ode/nonstiff/AdamsBashforthIntegrator.java,0
adhoc,bf803b119be94bfd71902ea5db06075aada82672,0ec92a0fc205fb0704d3b9032b88ebb0d4e561a9,src/test/java/org/apache/commons/math/ode/TestProblemHandler.java,0
adhoc,bf803b119be94bfd71902ea5db06075aada82672,73a8e5d165e7f61b936322b0717f894dd823d855,src/main/java/org/apache/commons/math/ode/nonstiff/AdamsBashforthIntegrator.java,0
